id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
2141,539.4109589,563.75,580.4931507,567.5,575.9864865,601.5405405,665.6081081,683.9189189,687.5945946,687.3918919,680.2432432,694.0540541,699.1891892,700.2432432,694.9459459,696.4324324,685.2432432,668.1891892,652.1216216,669.4459459
2142,265.2094199,273.1186801,261.1330495,269.0018627,273.5106383,275.9672698,276.8759979,277.8496541,278.377263,281.4120938,278.7295715,279.4510378,281.0463135,281.5769845,283.374467,282.7061333,283.5834892,284.3553299,285.1,286.0143808
2143,237.2975143,244.661315,241.751145,241.9413333,246.0625477,250.1935976,252.3343477,253.8731003,244.4077449,241.4956224,244.042344,248.2909434,246.7319277,245.713481,247.4769749,247.6115269,246.4395358,246.468785,245.3173832,244.1890882
2144,228.8375889,234.53875,239.539768,249.9487603,257.8707287,262.8723841,277.2334694,282.9707317,283.7705186,276.007362,277.3517915,289.9402196,293.3718573,295.0550607,294.4931341,287.2958937,268.3408541,264.1160065,256.7985348,259.2624639
2145,192.7263249,195.7923875,197.6484375,203.5313446,220.0674979,229.1683717,236.9502762,240.2236287,241.3618366,241.2843921,246.9546211,246.9912609,247.4721761,242.2051916,245.3066116,250.5460199,245.6507277,244.7522974,241.948954,241.2351953
2146,246.2399831,253.6695943,261.3247615,264.5358015,267.1875752,273.525484,338.8181818,340.8208955,332.904387,294.9510022,278.188031,279.1495463,287.6265575,294.1319104,307.1797792,320.9672913,336.5244684,351.307438,363.9693272,376.6608073
2147,222.2326815,220.0561142,223.3716586,224.2252765,225.1201502,224.4803319,263.7696527,230.0391691,189.7094295,209.9832084,204.4194591,207.5444934,209.4765375,214.0601504,217.5056497,222.6537911,224.3651203,218.9718472,212.3372159,208.7868993
2148,293.3083333,270.5166667,284.3478261,276.5,247.8760331,221.7016129,216.8512397,207.55,197.7711864,198.5897436,191.7241379,201.4736842,205.1896552,193.8119658,189.8559322,194.4824561,188.1801802,186.9636364,191.5391304,185.3304348
2149,226.7462687,216.6428571,213.0266667,213.6388889,218.1911765,223.2537313,389.0294118,379.2835821,373.4705882,348.641791,348.1304348,358.5882353,364.6956522,348.0882353,377.0769231,396.0322581,403.1639344,374.2923077,369.0149254,338.1875
2150,71.2,73.32,73.14,73,71.71153846,72.04,71.6,71.97959184,70.08,71.6122449,77.82352941,72.53061224,70.47058824,76.36734694,78.3877551,72.87755102,73.47916667,73.09803922,71.71698113,71.20689655
2151,332.7149407,329.6778614,329.9668803,329.2959617,333.321164,335.0149921,336.4382845,339.8323745,261.3472747,339.7719298,337.8244555,338.359633,329.7087048,327.7280105,322.0501576,315.3335109,311.6901898,301.3075292,294.3398468,291.0091527
2152,387.9082442,392.8753739,397.887067,402.8732437,413.1780662,420.6262827,426.8074198,435.1385117,328.281675,436.2662052,428.8475495,433.8115892,433.0462819,436.398619,441.2463872,444.0681929,451.3185592,453.6761909,454.692449,462.0878625
2153,519.495954,522.9666793,526.0231547,518.1289027,521.6963117,524.8866801,528.5503688,529.9581249,397.611058,526.5219091,522.7646245,522.2684686,518.1605446,518.6542636,517.9947518,515.6737677,514.2431922,508.1580401,506.5659912,510.7312864
2154,488.9423713,490.8238437,494.0612454,498.1281964,502.5493219,506.6252338,509.9537158,514.5401702,389.7531425,518.04655,514.5389609,516.2797378,514.2185719,515.554854,515.2483348,515.1617244,514.4905707,510.8013921,501.8091696,498.2037543
2155,712.675481,711.7241619,714.7628477,714.3250612,718.2238391,721.2669945,724.2267539,725.7824452,549.6947073,725.8991526,718.0118246,710.866273,698.5912224,696.4233578,682.9453151,521.8494802,455.145168,457.4745924,464.1776096,478.4413841
2156,882.328206,878.8853952,870.4710863,876.3744124,880.2117837,881.4575691,882.2726364,879.823979,655.4216872,872.2393127,860.7002723,845.0730583,798.7681049,790.4658424,788.3286165,759.7175714,735.4914609,731.4421971,722.4646602,720.6389762
2157,908.8216415,904.3894329,898.6163961,907.6648989,913.2327087,915.815983,915.8747854,912.8440933,685.7995371,911.6600912,898.4461511,877.2642193,693.1148823,595.4612167,600.9948774,583.3850759,570.9069226,573.2262876,579.8289392,588.7507648
2158,972.6707791,972.4365922,967.4793305,978.3041214,983.7116866,986.7286509,987.8581366,988.6174579,748.1232134,1000.481897,996.8266298,997.8489487,996.1894427,999.8191266,1000.692933,995.1058082,982.2212048,973.2979928,961.1823237,951.5034158
2159,245.0791706,252.3242224,257.167295,259.5532516,262.0466541,262.6225259,264.065033,265.505655,264.2516494,271.7474081,260.3572102,261.2836946,257.1696513,257.0141376,255.1253534,252.7681433,248.8426013,241.9019793,216.102262,206.5857681
2160,91.87387387,96.08108108,93.33783784,94.83783784,95.07657658,96.13063063,95.97297297,96.55855856,97.25225225,98.34684685,95.01351351,91.44594595,108.5135135,89.75225225,88.91441441,87.87837838,86.17117117,86.35135135,86.9009009,85.95945946
2161,100.1376518,102.1781377,101.5425101,103.0769231,104.8987854,104.5182186,105.1133603,106.9919028,109.0931174,106.6761134,121.0566802,104.9554656,104.5222672,103.4008097,101.2995951,100.3562753,107.8704453,95.79757085,100.1133603,92.17813765
2162,21.57232704,20.83125,20.40909091,20.48701299,20.19496855,20.4125,21.03144654,20.76875,18.90909091,18.13253012,17.75449102,17.83636364,17.11428571,17.03488372,16.15697674,14.75147929,14.57058824,14.75,14.25748503,13.63253012
2163,35.09175739,35.32228916,35.61255743,35.75268817,35.71016692,34.60300752,34.47297297,33.9375,33.7959479,32.82503365,32.31659693,34.07934132,34.75794251,32.9078341,33.05443235,33.02652106,32.64106583,32.78353659,32.16820988,33.47635135
2164,54.16814159,52.04918033,50.87301587,48.37301587,46.41732283,41.89230769,39.3129771,40.02362205,41.3125,40.31496063,40.20472441,39.94308943,40.05737705,41.87394958,41.03418803,41.84482759,40.32773109,40.78813559,39.71666667,40.30357143
2165,68.66666667,68.66666667,68.66666667,71.33333333,71.33333333,73.66666667,73.66666667,73.66666667,73.66666667,73.66666667,73.66666667,65,65,65,65,65,65,65,65,65
2166,41.22058824,41.46666667,41.42962963,41.37313433,42.28571429,41.34586466,41.87878788,41.39393939,41.39393939,43.16541353,41.91729323,40.49253731,40.79850746,40.38518519,40.20740741,38.88888889,40.32592593,40.12592593,40.03731343,40.23880597
2167,41.90322581,38.19354839,38.22222222,38.74193548,38.68253968,37.74193548,38.06451613,38.5,38.38709677,36.43548387,38,38.12903226,37.25806452,37.80952381,36.88888889,36.31746032,36.61904762,37.95238095,37.23809524,38.04761905
2168,69,69,69,69,64.7,65.1,69,69,69,70.55555556,70.55555556,69,69,69,69,69,69,69,69,69
2169,113.119403,113.4552239,113.3134328,113.641791,112.6641791,112.261194,112.1679104,112.5970149,113.1641791,112.761194,111.7686567,111.4701493,111.4925373,111.3843284,111.511194,111.7649254,111.0820896,111.3134328,111.4067164,111.2649254
2170,96.17525773,96.66237113,98.07474227,96.93556701,96.51928021,95.81233933,95.50385604,95.13367609,95.20051414,97.49100257,94.41645244,94.25192802,94.57326478,93.74807198,93.17268041,93.1056701,93.78608247,93.87628866,93.81701031,93.62113402
2171,168.3875749,168.8527278,168.8997162,167.9713024,167.7915484,167.6461684,167.1579943,167.0482498,167.0696941,166.5947651,121.7716809,121.0375276,120.3598234,119.4124882,119.4947966,119.4465468,118.081047,116.4027121,113.674866,113.6855881
2172,147.0084481,147.175219,147.2243429,146.6339174,146.8595119,146.6871089,146.7262203,147.2071339,147.885169,147.954005,139.9718398,139.8748436,139.7484355,139.5700876,139.7859825,139.5973091,138.8629537,137.3604506,137.5362954,137.9389862
2173,113.2439024,113.2439024,113.6829268,114.3658537,114.097561,113.4146341,113.4146341,112.7317073,111.0243902,112.2439024,111.7804878,111.7804878,111.0487805,113.7804878,114.6097561,113.9756098,113.2195122,114.2195122,114.8536585,114.8536585
2174,121.6538462,121.5,121.5,120.9615385,120.9615385,120.9615385,121.2884615,120.9615385,121.5576923,123.1538462,120.9615385,121.5,121.5,120.25,120,118.9230769,123.3653846,119.0961538,119.5384615,120.0769231
2175,85,85,85,85,85,85,85,85,85,85,103,103,103,103,85,85,85,85,85,85
2176,73.29446511,72.63509079,72.12929337,72.05141107,71.83121855,71.10282214,70.81098228,71.39739663,71.21045723,71.19908116,70.90199081,70.89269306,70.39849048,70.05053599,70.11266681,70.40778823,71.07831984,73.77127543,73.96149639,72.36151827
2177,57.05714286,55.84285714,56.04285714,56.01428571,56.77142857,56.75714286,55.54285714,55.61428571,56.14285714,56.2,56.4,57.17142857,55.82857143,55.9,56.61428571,56.24285714,56.65714286,56.64285714,55.6,55.35714286
2178,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
2179,75.84152766,75.73046532,75.59657594,76.1167691,76.28446005,76.50790167,77.03204565,76.65539947,76.88147498,77.13037752,81.12686567,81.06804214,81.38088948,81.16387665,81.45310436,81.13644366,81.06775187,81.22975352,81.33347998,81.2208535
2180,71.43586006,71.18367347,71.45383868,71.59766764,72.75024295,71.65597668,71.99271137,71.88532556,71.8931001,71.8537415,74.9271137,73.93343052,74.37815126,74.52120316,74.43413912,74.51899359,74.47113962,74.28852782,74.30068898,74.60707269
2181,61.30801688,61.3628692,61.0464135,60.54852321,59.907173,59.97046414,60.67932489,61.23206751,61.19831224,61.4556962,66.21097046,65.65400844,66.03375527,66.14345992,66.31223629,66.55274262,67.13080169,67.37552743,67.73417722,67.9535865
2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,73.38461538,75.23076923,77.33653846,75.84615385,67.71153846,70.75961538,69.50961538,69.25961538,71.54807692,68.60576923,69.18269231,70.21153846,71.13461538,72.49038462,74.43269231,73.54807692,70.89423077,76.125,74.11538462,83.25961538
2184,57.4,61.4,45,46,46,48.2,44.2,42.2,42.2,45.2,45.8,38,40,40,40,40,40,40,40,40
2185,85,96,96,96,97,97,97,97,97,97,97,97,111,67,111,70,70,70,70,67
2186,71.3791356,71.51637338,71.81996269,71.99521726,72.4424345,72.64777304,73.0830464,73.44182381,73.66602407,73.39620216,73.17826011,71.88973939,72.7095035,72.90978602,73.14368702,73.14113047,73.15684765,73.04104323,73.03367401,73.29030925
2187,68.20742396,68.0308181,68.88621932,69.12385203,69.7057562,69.94895771,70.43731228,70.90412017,70.88134284,70.91735324,70.97699768,70.40135587,71.27550574,71.5791958,71.96052746,72.00436796,71.89204297,71.3859037,71.21024212,71.11762659
2188,64.45161939,64.98553345,66.85016026,68.07351763,70.27176306,73.06882753,73.54212528,73.56189904,72.89267803,72.49095659,72.4443328,71.50201207,70.72342142,69.94668821,69.95422464,67.60557126,65.42073417,63.16535908,62.88249497,63.34097306
2189,80.41585815,80.86670236,81.37048676,81.96810431,82.77906277,83.6185891,83.76975048,83.65092004,82.77316208,82.32397192,82.17584108,80.31390525,80.64102564,80.49842715,80.59431248,79.89945143,78.88653241,78.1348277,78.18542071,78.33467122
2190,90.58351796,91.35699642,92.39508703,93.55490935,94.50728712,95.18142124,95.54194993,101.6687058,91.79922991,91.62552227,91.50563699,92.43586455,93.69893001,95.39952499,95.24776103,94.37211016,93.34014088,94.39632016,95.43575404,95.48763261
2191,404.7114174,407.2133453,412.1118077,416.2347649,419.4968337,421.3478223,422.9932088,422.142325,418.824776,418.9113668,421.1689605,423.4206195,426.2878499,427.3039299,428.4246175,428.2621291,427.1552003,427.5676906,426.0577979,422.9807541
2192,844.960667,837.1674105,846.4993002,855.3544264,864.5031,875.6333725,885.2408537,891.7561927,891.4775445,889.6681855,886.9480647,782.4041774,760.3608681,769.7935803,767.3159701,771.2658522,769.0521868,770.6884486,769.1969433,767.6623002
2193,837.2850642,843.0471755,862.8855024,884.1243562,903.1530728,922.3322363,936.7427448,947.0771005,951.1487536,953.0689499,957.7133197,947.8998323,951.3872349,952.8449225,954.908042,957.0819275,955.3501834,958.7740208,958.8764165,959.5284971
2194,659.5924775,664.5296024,684.1042953,699.0053693,713.3618402,728.2920557,739.8731069,751.7300783,757.9659532,759.8504712,765.8770731,760.0801998,764.3770732,768.0202996,771.7414546,774.8387832,774.4987417,781.9028351,782.5842531,785.0451473
2195,887.7819132,876.6103024,888.2287105,902.9942127,912.0845255,921.618409,890.9966201,892.1040048,894.5051206,898.4798449,904.8941738,909.0561688,911.401951,910.6934222,908.9070221,909.4871117,904.7634738,901.0398648,897.4621733,893.7170232
2196,810.4948196,804.9195081,819.9852881,836.1065183,847.4884742,859.7999363,833.2982731,845.2708668,854.7227992,860.9654631,866.2191578,868.2077044,866.2689355,859.6467009,848.0888769,842.178572,824.7603118,805.0965665,788.3305492,771.3456576
2197,560.4455913,558.1560328,568.5647921,576.3690698,584.5393151,593.1057935,520.923911,536.3281404,549.4598046,554.9498948,555.9346757,553.3922856,545.0521152,535.1889532,524.560645,517.4392788,508.7760826,500.9223507,495.4975402,493.2936126
2198,529.7412116,531.5449223,535.30529,541.6842438,546.9884613,552.1046539,555.5853257,554.1565523,550.0454347,546.005728,541.8457139,540.0982845,534.9628089,529.7906306,526.1452885,522.4687904,516.0740157,511.7107838,510.041153,510.6905266
2199,407.3490776,406.411122,409.888649,410.4193211,412.5171016,413.4982995,414.7282004,411.8923057,410.8828227,405.7260408,406.2518499,406.1598769,403.112021,399.8676316,400.4050285,401.3043137,401.3203744,401.3741737,398.2695328,397.8320576
2200,123.5221987,123.6513471,122.8552562,123.8474129,122.7448494,125.187962,123.7213115,126.8626519,125.9140295,126.8730242,127.6627968,125.558373,122.7951426,117.4204125,116.5406977,118.5469409,118.2286617,117.5576013,116.0610205,116.0094837
2201,49.94736842,76.52631579,75.42105263,89.78947368,87.31578947,107.9,95.47368421,95.15789474,104.2631579,79.52631579,87.11111111,98.57894737,87.89473684,75.63157895,76.36842105,78.15789474,76.42105263,77.36842105,88.47368421,87.47368421
2202,440.4824263,443.7554548,444.9084727,446.4383678,452.283083,459.2941343,473.0334372,476.3080193,472.7126665,456.5674603,446.1524511,459.1153628,477.2385945,479.6690281,481.068858,483.3576084,479.7375283,482.8889204,485.2389456,489.1575517
2203,364.0979424,366.4572368,362.6203919,366.0667215,367.6592217,369.244417,369.9182192,369.9920591,368.2772074,365.7609142,362.3670817,365.5650985,366.1020101,365.2358168,365.2371839,365.5775379,364.8215995,364.9577753,365.7280306,366.2125478
2204,512.0735294,513.8382353,507.1884058,505.9852941,521.3731343,513.8088235,505.6176471,525.4852941,533.8970588,536.1764706,548.4328358,547.3731343,553.1641791,538.3088235,553.3676471,542.2463768,535.7536232,537.0869565,549.0588235,546.3432836
2205,353.4119739,358.5340035,357.6651026,363.4039696,371.4300638,375.5851125,420.2385584,425.0085276,428.2069938,422.7158072,423.3065693,429.6825575,434.2469274,433.4221357,436.6435314,437.4858569,436.7685905,433.3562327,426.9308246,420.9574115
2206,443.0662169,449.6874543,448.5677804,454.3308567,464.9060674,475.0422967,541.2069777,553.400586,565.454153,578.5622474,584.2311032,595.0132631,603.7702755,610.2964396,611.4308194,611.3219985,609.0869483,604.5836312,588.8949934,584.4754006
2207,241.7171315,245.5437606,249.6641138,257.8828208,264.7071391,270.4055696,287.473525,286.3879699,285.3618486,291.518266,298.0677559,301.024988,310.035954,309.0339062,320.638051,335.8356227,337.1122995,336.9322256,338.6249462,343.4444908
2208,238.0433919,240.1850483,251.0175488,254.5564582,258.7547619,262.1817267,324.8617074,321.5258955,324.8336283,306.07805,305.8942472,313.7739444,315.4479381,321.1984208,324.1369077,330.5375368,335.8174697,323.7323912,320.2383621,319.6914629
2209,125.1433869,124.6194581,121.5728039,119.309633,122.9405163,128.7872807,149.8697972,147.9464848,148.137605,150.0226337,150.4667319,148.8810755,152.1372549,156.7881874,157.4461538,157.9240891,157.0457256,168.165844,165.7153996,165.0316395
2210,81.57,75.97802198,78.94680851,103.3666667,102.1511628,128.5543478,183.7849462,211.4719101,207.0434783,200.7346939,173.0869565,163.5445545,167.5050505,201.0666667,200.1935484,209.238806,232.8014184,231.8116883,242.6964286,249.0409357
2211,133.9447368,135.237467,135.7131579,144.2487047,149.8274112,150.2663317,153.3849879,161.4578313,159.8864734,162.440678,167.0047733,169.5424528,174.002331,175.4089835,176.4470588,181.974537,183.423341,183.8447489,192.2650334,193.2831858
2212,355.1058394,355.5543478,355.3663004,355.021978,359.32,358.8050542,353.1366906,355.5431655,354.1726619,354.5555556,355.0618182,349.0673759,353.1863799,351.9605735,358.0143885,338.6546763,333.2589928,329.7536232,330.4087591,326.4485294
2213,397.1883614,399.7094801,403.0290076,405.9133739,412.5653495,419.6540785,416.4828102,423.6879643,324.3409437,425.4659763,429.1733333,426.3863299,426.089153,434.5267062,436.3561848,429.0430906,414.8514116,399.739645,387.3893016,379.6532738
2214,333.568729,335.9349342,339.5033448,342.9398303,347.5363644,350.1226214,352.8327648,355.3136019,261.9693055,347.4192031,345.0741598,344.2473635,342.5218361,341.0129381,341.2789541,339.365289,338.4384536,335.7450056,332.8096747,337.9917243
2215,508.255921,511.2619459,515.6678752,518.2043529,522.0870097,513.4123431,510.4170701,509.456153,381.7127222,508.3101817,501.2186187,502.0635371,500.7520686,508.0844352,506.3691785,501.5989167,500.204221,489.4139468,486.9213387,485.7422186
2216,892.1659266,890.9311038,889.617495,899.4945241,909.9852139,917.7076231,924.256766,929.3462411,699.1882097,940.0403439,935.4442975,937.6618411,935.8713623,934.1396468,927.4195263,840.6668623,808.3236024,793.8717661,787.6189287,793.8176184
2217,1067.555933,1062.511099,1062.54465,1068.156909,1072.202825,1075.386693,1076.760918,1076.731822,811.5608941,1075.263954,1064.154339,1054.940303,1040.750793,1009.947754,976.2331861,809.2433844,675.9803263,665.1067534,674.094754,704.8570829
2218,1232.858323,1223.137101,1211.168668,1210.569352,1174.253205,1159.367942,1152.91174,1148.258527,860.2348816,1128.483257,1079.852807,1033.55077,934.3485222,891.1307069,859.56986,760.633083,530.6281387,526.9101717,550.6451539,593.9792572
2219,923.0520326,921.3931511,915.5949669,928.4129796,935.1225595,937.5876705,937.825606,937.672266,707.323894,939.6753742,934.2529677,928.7485875,891.2166578,863.0977016,851.2197775,823.8887846,703.6725232,695.0421122,702.3048241,714.4286407
2220,88.78414097,94.27192982,102.7149123,103.2850877,112.4035088,124.4780702,134.3157895,134.25,140.8114035,151.4096916,157.6343612,156,162.6052632,156.69163,149.1189427,143.9911894,134.6696035,127.2202643,78.46017699,71.79111111
2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,0,0,0,0,45,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
2223,24.63551402,23.60185185,23.55140187,23.37037037,22.08490566,21.94444444,20.23364486,20.42056075,20.00925926,21.63063063,19.16363636,19.30909091,20.17857143,17.52293578,18.6146789,17.33027523,17.23364486,17.09734513,16.65289256,16.53333333
2224,98.2,86.16666667,81.83333333,81.83333333,81.83333333,77.5,77.5,77.5,77.5,74.16666667,70.83333333,70.83333333,70.83333333,70.83333333,79.8,79.8,79.8,79.8,70.33333333,71.33333333
2225,50.33333333,51.70731707,48.25,55.09756098,52.3902439,49.04878049,50.46341463,50.80487805,50.9,49.6,55.69230769,49.12820513,54.24324324,53.32432432,54.61111111,56.85294118,52.61764706,52.11764706,49.21875,46.39393939
2226,116.53,115.44,117.87,117.76,115.95,121.18,117.53,119.11,116.72,119.64,115.39,114.08,115.02,113.33,112.61,111.4,110.76,108.82,107.75,108.6
2227,49.42105263,49.42105263,49.42105263,50,50,48.78947368,48.36842105,48.57894737,48.78947368,50.16666667,49.11111111,48.31578947,47,46,49.47368421,49.27777778,48.11111111,48.11111111,48.11111111,47.33333333
2228,92.41463415,89.26829268,94.68292683,98.2195122,98.44186047,96.35714286,99.42857143,96.76190476,89.5,86.16666667,82.6744186,82.41463415,84.45238095,83.52380952,83.63636364,82.5,81.38095238,85.14634146,84.21428571,83.02325581
2229,75,75,75,75,75,75,75,75,75,75,75,68.66666667,75,75,75,75,75,75,75,75
2230,97.05217391,98.93913043,98.65217391,97.92173913,97.55652174,96.19130435,97.30434783,95.72173913,96.62608696,96.76521739,95.88695652,96.45217391,96.29565217,99.32173913,99.27826087,98.57391304,98.16521739,99.2173913,97.97391304,97.9826087
2231,98.7124183,96.75816993,96.83006536,96.43137255,96.82352941,96.89542484,96.95424837,97.22222222,97.23529412,96.8496732,95.26797386,95.37254902,95.91503268,95.64052288,97.7254902,96.22875817,96.70588235,96.20261438,97.60784314,98.28104575
2232,103.7926829,103.8211382,103.7479675,104,104.3292683,104.0203252,103.8252033,103.4008097,104.6356275,105.1295547,103.0404858,101.7813765,102.6234818,102.611336,102.7206478,103.2348178,101.5870445,101.9676113,102.2793522,102.7489879
2233,164.2751958,164.2733681,164.3133159,164.1697128,164.0780679,164.4028721,164.5548303,164.6986945,165.5806789,165.183812,152.9190601,152.8785901,152.7798956,152.1887728,152.6939948,152.14047,151.0866841,149.5631854,149.283812,149.1736292
2234,35.332021,35.65485564,35.92782152,36.04199475,36.01574803,35.6312336,35.73622047,35.65354331,35.46062992,35.21784777,35.01181102,34.8648294,34.74671916,34.87664042,33.58792651,26.25329815,24.28929987,23.64775726,23.67236842,24.13289474
2235,115.125,115.125,120.75,120.75,120.75,120.375,122.125,122.125,121.25,119.5,114.25,113.375,113.375,118.5,121.125,102.375,92.875,91.75,94.125,93.5
2236,60.15989536,60.16192408,59.88270781,59.88201377,59.96412365,59.92157386,59.97821793,60.16288506,60.29875607,60.40174043,60.48395708,60.53910629,60.79691421,60.94618547,61.23864182,61.04900966,61.31840265,61.34942075,61.67807378,61.91244461
2237,39.43298969,39.80068729,39.9742268,39.91408935,39.89003436,40.20103093,40.27491409,40.06013746,40.30927835,40.37800687,40.36426117,40.18900344,40.31958763,40.58247423,40.58762887,40.54639175,40.74914089,40.85738832,41.05841924,40.86426117
2238,177,171.5,175.1304348,174.9347826,174.826087,175.0652174,169.1521739,165.6956522,169.7608696,165.9130435,175.1956522,174.2608696,176.2608696,178.1086957,173.9782609,172.9130435,166.6086957,170.673913,168.673913,165.3695652
2239,75.26666667,75.26666667,75.26666667,73.46666667,73.46666667,72.53333333,71.93333333,71.8,70.13333333,71.86666667,72,72,72,72,73.73333333,73.73333333,73.73333333,73.73333333,73.73333333,73.73333333
2240,93.74925706,93.47102526,92.51077266,92.76968796,94.71768202,94.32578009,93.32838039,92.82317979,92.57615156,92.64078752,95.75965825,96.09583952,96.35571482,95.36623964,95.1198643,94.82988333,94.89834337,94.80512627,94.32907108,94.69100489
2241,60.4537037,59.57407407,59.49074074,59.56481481,59.87962963,60.06481481,60.24074074,62.23148148,62.66666667,63.18518519,65.47222222,61.58333333,61.26851852,62.59259259,62.87962963,63.43518519,63.7037037,65.58333333,67.34259259,67.43518519
2242,72.34183673,71.12755102,71.81377551,71.83418367,72.29209184,72.18877551,72.02678571,72.38903061,72.37755102,72.37882653,78.44132653,78.7997449,78.61352041,78.71683673,78.77423469,78.89158163,78.65561224,78.89030612,78.77933673,78.65816327
2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,76.60377358,77.05660377,76.50943396,79.47169811,79.26415094,80.03773585,80.50943396,79.56603774,78.20754717,81.98113208,85.09433962,89.32075472,82.66037736,81.54716981,81.86792453,84.71698113,84.58490566,85.77358491,87.37735849,88.35849057
2245,74.28837209,74.24651163,74.20465116,75.31162791,75.74883721,76.4,75.60465116,75.06976744,74.53953488,74.41860465,77.91627907,78.29767442,77.8,77.63255814,76.73488372,76.8372093,78.77209302,79.1627907,77.66046512,78.03255814
2246,56.57751938,56.39534884,56.18217054,55.94980695,54.95366795,56.35521236,56.91891892,55.64864865,55.0965251,55.76447876,58.94208494,57.00772201,56.16988417,56.36679537,55.93050193,55.59459459,55.9034749,56.73745174,55.97307692,56.62307692
2247,38.74661858,39.59226323,39.89767442,39.92979338,40.86557817,40.48478747,40.66204738,40.30397079,39.77108158,39.5344,40.1716895,37.71412249,37.55172414,37.52791069,37.73549989,37.57515895,37.49738933,37.81923602,37.84888186,40.71888889
2248,47.70312933,47.90832412,47.43058239,47.43406897,47.60341269,47.94620993,48.27417802,48.74565996,48.84370258,49.03632597,49.38650476,49.06673101,49.88677686,49.96202532,50.52420242,50.37436391,50.54920286,50.7257355,51.6275881,53.1747161
2249,44.52685175,44.57729314,44.83185935,44.1528403,44.32005553,44.5453276,44.81811361,45.45753248,45.27925503,45.2774124,45.76793794,44.63975089,46.75606093,46.89454467,47.46807828,47.07754269,46.95604986,47.19359643,47.76910945,50.21931925
2250,97.05998166,97.55578979,98.63151143,100.5713697,103.8903055,104.1100528,104.3686109,107.5742841,101.6105021,100.7450989,100.5007451,101.4377665,101.8694546,104.0718223,103.4182087,103.3854765,102.6816219,101.8359556,102.9603837,104.4616987
2251,189.0415503,189.1855081,190.5119151,193.2479259,196.5309794,196.4891401,196.4334158,196.2996792,191.8859827,191.0255448,191.7561414,193.0823293,194.1454697,194.9712176,192.9849053,192.1380044,191.9237876,193.661055,195.5586326,198.2236199
2252,295.4513126,294.9941959,297.087093,300.329043,298.3973811,296.0805807,295.2144559,295.4305104,292.7572454,289.0378598,288.5697511,288.3974109,290.1249828,289.5923336,289.4085834,285.477601,283.3059538,284.3215547,284.4422365,282.9141279
2253,444.8476214,446.4465536,456.8533794,465.8687399,474.5851602,481.185577,487.9791579,493.9025709,489.4272887,488.2029798,488.1394489,450.5724226,448.1506088,453.545714,454.2529394,449.2460344,446.5643015,448.0278611,446.9220732,445.4125715
2254,502.1990759,503.5121278,512.0860377,521.1474784,530.9107767,540.5464934,550.3514911,557.2903089,560.7403939,563.4328244,569.3581035,571.8274598,578.4167669,580.9768051,583.9518736,586.1649434,588.1581087,593.2234051,595.7821651,599.6923549
2255,519.6312689,517.0113778,524.7000923,531.6712072,542.608325,550.9511128,557.2031318,563.5499907,567.4421655,571.1046047,578.1078483,583.5426412,591.0263401,594.9019751,599.3123043,603.3565219,606.2972228,613.733785,619.7163073,627.6080427
2256,818.1106938,810.1255253,818.1978028,825.8288226,835.1872772,846.1552135,820.6122859,824.1699845,829.0878036,834.467823,844.5950886,851.7453832,857.3772321,860.1295158,860.687649,861.3268052,857.4990737,855.5593588,855.7077631,858.2892836
2257,645.6255374,644.1055317,660.6841261,672.1700424,680.3327665,691.0601231,699.9209569,708.5114425,712.7740852,715.0825587,720.0632571,724.6167441,726.2034939,725.5683128,724.6816535,723.6540223,719.9874881,718.8501123,720.2968269,724.5719379
2258,454.5634162,458.7916085,466.3279105,474.4807515,482.8816802,487.0747049,489.2413118,490.6077322,488.2117828,484.0568195,480.3027319,476.7400562,469.969553,461.276931,453.5233282,446.2781497,438.6098679,433.1663702,429.0827953,426.1361786
2259,616.1146915,618.7912428,621.4548694,623.799465,631.7514903,636.3920791,638.5670488,638.4354446,635.2939172,629.8623633,627.1556378,623.7559028,616.7823626,606.4997798,597.1245678,588.3990268,580.0919842,574.0008008,569.0020154,565.3674927
2260,701.3663916,690.7006648,696.6112284,700.9375782,708.6076863,716.0639786,720.7313812,720.702497,720.0775367,721.1710499,721.3268729,722.6435711,720.6047875,716.4909183,706.7050285,710.3376854,709.4877442,709.5748127,707.5756209,697.1271209
2261,120.8986867,120.3942428,121.6441103,122.1744841,123.12125,124.2473454,124.7950156,126.3403858,126.959552,127.5915318,128.9143389,128.3490683,128.1662516,127.4540912,128.2485911,127.6385241,127.68,126.9278997,124.6257822,122.6217064
2262,276.2035398,278.6725664,273.1858407,271.6814159,252.8761062,260.4247788,264.7168142,255.380531,252.6283186,250.1858407,262.0353982,265.0619469,272.0707965,272.3097345,271.2743363,264.1681416,259.7964602,249.6548673,243.7433628,246.8849558
